NAME,GEO_ID_local,Total Population,Income to Poverty Level: Under 0.50,Income to Poverty Level: 0.50 to 0.99,Income to Poverty Level: 1.00 to 1.24,Income to Poverty Level: 1.25 to 1.49,Total Male 75 to 79 years,Total Male 80 to 84 years,Total Male 85 and older,Total Female 75 to 79 years,Total Female 80 to 84 years,Total Female 85 and older,Total Not Hispanic or Latino,Total Not Hispanic or Latino White alone,Total Hispanic or Latino,Total Hispanic or Latino White alone,"Estimate!!Total:!!5 to 17 years:!!Speak Spanish:!!Speak English ""not well""","Estimate!!Total:!!5 to 17 years:!!Speak Spanish:!!Speak English ""not at all""","Estimate!!Total:!!5 to 17 years:!!Speak other Indo-European languages:!!Speak English ""not well""","Estimate!!Total:!!5 to 17 years:!!Speak other Indo-European languages:!!Speak English ""not at all""","Estimate!!Total:!!5 to 17 years:!!Speak Asian and Pacific Island languages:!!Speak English ""not well""","Estimate!!Total:!!5 to 17 years:!!Speak Asian and Pacific Island languages:!!Speak English ""not at all""","Estimate!!Total:!!5 to 17 years:!!Speak other languages:!!Speak English ""not well""","Estimate!!Total:!!5 to 17 years:!!Speak other languages:!!Speak English ""not at all""","Estimate!!Total:!!18 to 64 years:!!Speak Spanish:!!Speak English ""not well""","Estimate!!Total:!!18 to 64 years:!!Speak Spanish:!!Speak English ""not at all""","Estimate!!Total:!!18 to 64 years:!!Speak other Indo-European languages:!!Speak English ""not well""","Estimate!!Total:!!18 to 64 years:!!Speak other Indo-European languages:!!Speak English ""not at all""","Estimate!!Total:!!18 to 64 years:!!Speak Asian and Pacific Island languages:!!Speak English ""not well""","Estimate!!Total:!!18 to 64 years:!!Speak Asian and Pacific Island languages:!!Speak English ""not at all""","Estimate!!Total:!!18 to 64 years:!!Speak other languages:!!Speak English ""not well""","Estimate!!Total:!!18 to 64 years:!!Speak other languages:!!Speak English ""not at all""","Estimate!!Total:!!65 years and over:!!Speak Spanish:!!Speak English ""not well""","Estimate!!Total:!!65 years and over:!!Speak Spanish:!!Speak English ""not at all""","Estimate!!Total:!!65 years and over:!!Speak other Indo-European languages:!!Speak English ""not well""","Estimate!!Total:!!65 years and over:!!Speak other Indo-European languages:!!Speak English ""not at all""","Estimate!!Total:!!65 years and over:!!Speak Asian and Pacific Island languages:!!Speak English ""not well""","Estimate!!Total:!!65 years and over:!!Speak Asian and Pacific Island languages:!!Speak English ""not at all""","Estimate!!Total:!!65 years and over:!!Speak other languages:!!Speak English ""not well""","Estimate!!Total:!!65 years and over:!!Speak other languages:!!Speak English ""not at all""",state,county,tract,block group,poverty_ratio_sum,over_75_sum,total_minority_non_hispanic,total_minority_hispanic,total_minority,do_not_speak_english_very_well,countytract,Percent with a disability,Residents with a disability,poverty_ratio_sum_share_local,over_75_sum_share_local,total_minority_share_local,Total Hispanic or Latino_share_local,do_not_speak_english_very_well_share_local,Residents with a disability_share_local,GEOID,RN_Name,in_RN,GEO_ID_regional,poverty_ratio_sum_share_regional,over_75_sum_share_regional,total_minority_share_regional,Total Hispanic or Latino_share_regional,do_not_speak_english_very_well_share_regional,Residents with a disability_share_regional
"Block Group 3, Census Tract 9014.12, Prince William County, Virginia",511539014123,2241,0,0,0,0,0,17,0,0,0,0,1897,1293,344,298,0,0,0,0,0,0,0,0,0,0,18,0,35,9,0,0,0,0,0,0,0,0,0,0,51,153,901412,3,0,17,604,46,650,62,153.901412,5.5273106505018905,124.0,0.0,0.007585899152164213,0.2900490852298081,0.1535029004908523,0.027666220437304774,0.05533244087460955,511539014123,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 1, Census Tract 9014.13, Prince William County, Virginia",511539014131,734,0,0,0,0,0,0,0,0,0,0,613,529,121,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,153,901413,1,0,0,84,35,119,0,153.901413,8.41560883874001,62.0,0.0,0.0,0.16212534059945505,0.164850136239782,0.0,0.08446866485013624,511539014131,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 2, Census Tract 9014.13, Prince William County, Virginia",511539014132,1641,0,0,0,0,0,0,0,0,0,0,1334,774,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,153,901413,2,0,0,560,307,867,0,153.901413,8.41560883874001,138.0,0.0,0.0,0.5283363802559415,0.18708104814137722,0.0,0.08409506398537477,511539014132,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 3, Census Tract 9014.13, Prince William County, Virginia",511539014133,1879,0,0,24,15,0,13,0,0,0,4,1775,1326,104,100,0,0,0,0,0,0,0,0,0,0,12,0,39,0,0,0,0,0,0,0,0,0,0,0,51,153,901413,3,39,17,449,4,453,51,153.901413,8.41560883874001,158.0,0.020755721128259713,0.009047365620010643,0.24108568387440127,0.05534858967535923,0.027142096860031932,0.08408728046833422,511539014133,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 1, Census Tract 9014.14, Prince William County, Virginia",511539014141,2598,22,42,22,41,13,12,34,27,21,25,2315,1709,283,191,23,15,0,0,0,0,0,0,39,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,51,153,901414,1,127,132,606,92,698,80,153.901414,9.881724532621137,257.0,0.04888375673595073,0.050808314087759814,0.2686682063125481,0.10892994611239415,0.030792917628945343,0.09892224788298691,511539014141,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 2, Census Tract 9014.14, Prince William County, Virginia",511539014142,1208,25,0,12,21,56,9,16,47,38,35,1108,704,100,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,28,0,0,0,51,153,901414,2,58,201,404,23,427,51,153.901414,9.881724532621137,119.0,0.048013245033112585,0.16639072847682118,0.353476821192053,0.08278145695364239,0.042218543046357616,0.09850993377483444,511539014142,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 3, Census Tract 9014.14, Prince William County, Virginia",511539014143,1436,15,0,0,0,0,0,0,0,0,0,1277,933,159,12,0,0,0,0,0,0,0,0,65,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,51,153,901414,3,15,0,344,147,491,70,153.901414,9.881724532621137,142.0,0.010445682451253482,0.0,0.34192200557103064,0.1107242339832869,0.04874651810584958,0.0988857938718663,511539014143,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 1, Census Tract 9014.15, Prince William County, Virginia",511539014151,1592,0,0,0,106,5,0,0,0,0,0,1151,856,441,126,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,51,153,901415,1,106,5,295,315,610,15,153.901415,6.650463985859478,106.0,0.06658291457286432,0.00314070351758794,0.38316582914572866,0.2770100502512563,0.009422110552763818,0.06658291457286432,511539014151,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 2, Census Tract 9014.15, Prince William County, Virginia",511539014152,2934,0,0,0,0,6,76,0,20,0,0,2781,2184,153,0,0,0,0,0,0,9,0,0,0,0,7,0,14,0,0,0,0,0,0,0,6,0,0,0,51,153,901415,2,0,102,597,153,750,36,153.901415,6.650463985859478,195.0,0.0,0.034764826175869123,0.2556237218813906,0.05214723926380368,0.012269938650306749,0.06646216768916155,511539014152,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 1, Census Tract 9014.16, Prince William County, Virginia",511539014161,1760,5,0,0,0,0,15,0,0,0,0,1576,1170,184,34,0,0,0,0,0,0,0,0,0,0,0,0,31,11,0,0,0,17,0,0,0,0,0,0,51,153,901416,1,5,15,406,150,556,59,153.901416,4.636692091529506,82.0,0.002840909090909091,0.008522727272727272,0.3159090909090909,0.10454545454545454,0.033522727272727273,0.04659090909090909,511539014161,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 2, Census Tract 9014.16, Prince William County, Virginia",511539014162,2285,0,34,869,0,0,0,0,0,0,0,2158,1608,127,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,153,901416,2,903,0,550,56,606,0,153.901416,4.636692091529506,106.0,0.3951859956236324,0.0,0.26520787746170676,0.05557986870897155,0.0,0.04638949671772429,511539014162,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 3, Census Tract 9014.16, Prince William County, Virginia",511539014163,937,10,0,0,0,0,0,0,0,13,0,799,675,138,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,153,901416,3,10,13,124,45,169,0,153.901416,4.636692091529506,43.0,0.010672358591248666,0.013874066168623266,0.18036286019210246,0.1472785485592316,0.0,0.04589114194236926,511539014163,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 1, Census Tract 9014.17, Prince William County, Virginia",511539014171,1968,5,118,8,15,34,17,0,19,9,19,1692,1327,276,69,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,51,153,901417,1,146,98,365,207,572,36,153.901417,8.439609902475619,166.0,0.0741869918699187,0.049796747967479675,0.29065040650406504,0.1402439024390244,0.018292682926829267,0.08434959349593496,511539014171,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 2, Census Tract 9014.17, Prince William County, Virginia",511539014172,698,35,20,0,0,0,4,7,4,5,8,685,668,13,13,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,153,901417,2,55,28,17,0,17,8,153.901417,8.439609902475619,59.0,0.07879656160458452,0.04011461318051576,0.024355300859598854,0.01862464183381089,0.011461318051575931,0.08452722063037249,511539014172,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 1, Census Tract 9014.18, Prince William County, Virginia",511539014181,1193,170,236,0,19,0,8,0,0,0,0,483,297,710,548,58,31,0,0,0,0,0,0,152,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,153,901418,1,425,8,186,162,348,338,153.901418,7.258687258687259,87.0,0.3562447611064543,0.006705783738474434,0.2917015926236379,0.595138306789606,0.28331936295054483,0.07292539815590947,511539014181,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 2, Census Tract 9014.18, Prince William County, Virginia",511539014182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,153,901418,2,0,0,0,0,0,0,153.901418,7.258687258687259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511539014182,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 3, Census Tract 9014.18, Prince William County, Virginia",511539014183,2692,23,50,138,58,28,0,0,0,168,0,1760,747,932,469,0,0,0,0,0,0,0,0,14,145,10,0,0,0,0,0,168,0,0,0,0,0,0,0,51,153,901418,3,269,196,1013,463,1476,337,153.901418,7.258687258687259,195.0,0.099925705794948,0.07280832095096583,0.5482912332838039,0.3462109955423477,0.12518573551263001,0.0724368499257058,511539014183,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 1, Census Tract 9014.19, Prince William County, Virginia",511539014191,4076,34,765,124,397,13,0,0,34,0,0,1886,654,2190,1295,44,56,0,0,0,0,0,0,429,272,0,5,27,0,0,0,0,0,4,0,0,0,0,0,51,153,901419,1,1320,47,1232,895,2127,837,153.901419,4.048086359175662,165.0,0.323846908734053,0.011530912659470068,0.5218351324828263,0.5372914622178606,0.20534838076545633,0.04048086359175662,511539014191,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 1, Census Tract 9014.20, Prince William County, Virginia",511539014201,2464,20,25,0,0,0,0,12,6,0,13,2293,1398,171,171,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,153,901420,1,45,31,895,0,895,51,153.901420,2.0828457758015446,51.0,0.018262987012987012,0.012581168831168832,0.3632305194805195,0.06939935064935066,0.020698051948051948,0.020698051948051948,511539014201,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 2, Census Tract 9014.20, Prince William County, Virginia",511539014202,1809,0,0,83,0,0,0,0,0,9,0,1596,1129,213,213,0,0,0,0,0,0,0,0,80,0,24,0,0,0,12,0,0,0,9,0,0,0,0,0,51,153,901420,2,83,9,467,0,467,125,153.901420,2.0828457758015446,38.0,0.04588170259812051,0.004975124378109453,0.2581536760641238,0.11774461028192372,0.06909894969596463,0.021006080707573246,511539014202,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 1, Census Tract 9014.21, Prince William County, Virginia",511539014211,2871,13,33,0,129,0,0,0,33,6,0,2077,1464,794,794,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,51,20,0,0,0,51,153,901421,1,175,39,613,0,613,180,153.901421,2.229420731707317,64.0,0.06095437129919889,0.013584117032392894,0.21351445489376525,0.2765586903517938,0.06269592476489028,0.02229188436084988,511539014211,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 2, Census Tract 9014.21, Prince William County, Virginia",511539014212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,153,901421,2,0,0,0,0,0,0,153.901421,2.229420731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511539014212,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 3, Census Tract 9014.21, Prince William County, Virginia",511539014213,2377,0,181,0,0,21,19,0,0,0,13,2017,1272,360,140,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,153,901421,3,181,53,745,220,965,12,153.901421,2.229420731707317,53.0,0.07614640302902818,0.022297013041649136,0.4059739167017249,0.15145140933950357,0.005048380311316786,0.022297013041649136,511539014213,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 1, Census Tract 9015.03, Prince William County, Virginia",511539015031,1289,6,0,0,0,8,55,0,43,0,0,1085,944,204,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,153,901503,1,6,106,141,89,230,0,153.901503,8.689964492618202,112.0,0.004654771140418929,0.08223429014740109,0.17843289371605897,0.1582622187742436,0.0,0.08688906128782002,511539015031,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 2, Census Tract 9015.03, Prince William County, Virginia",511539015032,1283,10,0,0,17,39,13,14,36,17,7,1186,969,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,153,901503,2,27,126,217,0,217,0,153.901503,8.689964492618202,111.0,0.021044427123928292,0.09820732657833203,0.1691348402182385,0.07560405300077942,0.0,0.08651597817614964,511539015032,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 3, Census Tract 9015.03, Prince William County, Virginia",511539015033,2144,32,0,15,32,16,22,21,16,0,14,2005,1686,139,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,51,153,901503,3,79,89,319,139,458,9,153.901503,8.689964492618202,186.0,0.03684701492537314,0.04151119402985075,0.21361940298507462,0.0648320895522388,0.004197761194029851,0.08675373134328358,511539015033,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 4, Census Tract 9015.03, Prince William County, Virginia",511539015034,635,0,0,0,0,16,12,0,21,0,0,608,483,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,153,901503,4,0,49,125,27,152,0,153.901503,8.689964492618202,55.0,0.0,0.07716535433070866,0.23937007874015748,0.04251968503937008,0.0,0.08661417322834646,511539015034,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 1, Census Tract 9015.04, Prince William County, Virginia",511539015041,604,0,0,0,14,74,60,27,70,72,56,570,476,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,153,901504,1,14,359,94,0,94,0,153.901504,22.267025089605735,134.0,0.023178807947019868,0.5943708609271523,0.15562913907284767,0.056291390728476824,0.0,0.22185430463576158,511539015041,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 2, Census Tract 9015.04, Prince William County, Virginia",511539015042,658,0,0,0,0,53,0,106,80,21,33,656,578,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,153,901504,2,0,293,78,2,80,0,153.901504,22.267025089605735,147.0,0.0,0.4452887537993921,0.12158054711246201,0.00303951367781155,0.0,0.22340425531914893,511539015042,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 3, Census Tract 9015.04, Prince William County, Virginia",511539015043,1131,52,0,23,0,46,35,33,170,61,99,1131,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,153,901504,3,75,444,181,0,181,0,153.901504,22.267025089605735,252.0,0.06631299734748011,0.3925729442970822,0.16003536693191867,0.0,0.0,0.22281167108753316,511539015043,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 4, Census Tract 9015.04, Prince William County, Virginia",511539015044,2071,0,31,24,0,43,67,88,144,124,124,1904,1290,167,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,153,901504,4,55,590,614,161,775,0,153.901504,22.267025089605735,461.0,0.02655721873491067,0.28488652824722355,0.374215354901014,0.08063737324963785,0.0,0.2225977788507967,511539015044,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 1, Census Tract 9015.05, Prince William County, Virginia",511539015051,2283,0,0,0,0,13,0,0,0,20,0,2097,1901,186,139,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,51,153,901505,1,0,33,196,47,243,27,153.901505,6.909331568497684,158.0,0.0,0.01445466491458607,0.10643889618922471,0.08147174770039421,0.011826544021024968,0.0692071835304424,511539015051,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 2, Census Tract 9015.05, Prince William County, Virginia",511539015052,2353,32,0,0,144,0,4,0,17,13,6,2260,1189,93,0,0,0,0,0,0,0,0,0,6,0,86,0,10,11,0,0,0,0,4,33,13,0,0,0,51,153,901505,2,176,40,1071,93,1164,163,153.901505,6.909331568497684,163.0,0.07479813004674883,0.016999575010624733,0.49468763280917977,0.039524011899702505,0.06927326816829579,0.06927326816829579,511539015052,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 3, Census Tract 9015.05, Prince William County, Virginia",511539015053,1436,0,20,0,214,11,0,0,0,0,0,1333,783,103,92,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,51,153,901505,3,234,11,550,11,561,13,153.901505,6.909331568497684,99.0,0.16295264623955433,0.00766016713091922,0.3906685236768802,0.07172701949860724,0.009052924791086351,0.06894150417827298,511539015053,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 4, Census Tract 9015.05, Prince William County, Virginia",511539015054,1483,60,0,0,0,38,29,0,20,0,0,1280,1156,203,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,153,901505,4,60,87,124,165,289,0,153.901505,6.909331568497684,102.0,0.04045853000674309,0.05866486850977748,0.19487525286581253,0.1368846931894808,0.0,0.06877950101146325,511539015054,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 1, Census Tract 9015.06, Prince William County, Virginia",511539015061,489,0,12,0,29,0,19,0,0,8,0,385,251,104,95,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,51,153,901506,1,41,27,134,9,143,6,153.901506,2.800169707254985,14.0,0.08384458077709611,0.05521472392638037,0.29243353783231085,0.21267893660531698,0.012269938650306749,0.028629856850715747,511539015061,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 2, Census Tract 9015.06, Prince William County, Virginia",511539015062,3849,95,0,5,138,13,0,0,7,5,0,3236,1690,613,42,6,0,0,0,0,0,0,0,16,0,27,0,0,0,48,0,0,0,0,24,0,0,0,0,51,153,901506,2,238,25,1546,571,2117,121,153.901506,2.800169707254985,108.0,0.061834242660431284,0.006495193556767992,0.5500129903871135,0.15926214601195116,0.03143673681475708,0.028059236165237724,511539015062,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 3, Census Tract 9015.06, Prince William County, Virginia",511539015063,2733,134,53,0,8,0,7,0,29,0,0,2193,1168,540,206,30,0,0,0,0,0,0,0,68,24,0,0,11,0,19,0,0,20,0,0,32,0,0,0,51,153,901506,3,195,36,1025,334,1359,204,153.901506,2.800169707254985,77.0,0.07135016465422613,0.013172338090010977,0.4972557628979144,0.19758507135016465,0.07464324917672886,0.028174167581412366,511539015063,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 1, Census Tract 9015.07, Prince William County, Virginia",511539015071,1301,10,131,7,0,0,0,0,0,0,0,1149,642,152,23,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,6,0,0,0,0,0,51,153,901507,1,148,0,507,129,636,17,153.901507,6.074600355239787,79.0,0.1137586471944658,0.0,0.4888547271329746,0.11683320522674866,0.013066871637202153,0.06072252113758647,511539015071,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 2, Census Tract 9015.07, Prince William County, Virginia",511539015072,1514,1,17,36,16,41,0,4,19,3,0,1306,861,208,152,0,0,0,0,2,0,0,0,21,0,0,3,17,0,0,0,0,0,0,0,0,19,0,0,51,153,901507,2,70,67,445,56,501,62,153.901507,6.074600355239787,92.0,0.046235138705416116,0.04425363276089828,0.33091149273447823,0.13738441215323646,0.04095112285336856,0.0607661822985469,511539015072,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
"Block Group 1, Census Tract 9015.08, Prince William County, Virginia",511539015081,2945,57,0,49,0,39,38,0,10,0,0,2621,1452,324,37,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,20,0,0,0,51,153,901508,1,106,87,1169,287,1456,60,153.901508,3.831807392336385,113.0,0.03599320882852292,0.029541595925297114,0.49439728353140916,0.1100169779286927,0.02037351443123939,0.03837011884550085,511539015081,Northern Virginia Region,1,511367899204.78284,0.0977601879972268,0.04964050455011567,0.3932568730486741,0.16566519385652365,0.04562797675655708,0.07167454304997493
