NAME,GEO_ID,B01003_001E,C17002_002E,C17002_003E,C17002_004E,C17002_005E,B01001_023E,B01001_024E,B01001_025E,B01001_047E,B01001_048E,B01001_049E,B03002_002E,B03002_003E,B03002_012E,B03002_013E,B16004_007E,B16004_008E,B16004_012E,B16004_013E,B16004_017E,B16004_018E,B16004_022E,B16004_023E,B16004_029E,B16004_030E,B16004_034E,B16004_035E,B16004_039E,B16004_040E,B16004_044E,B16004_045E,B16004_051E,B16004_052E,B16004_056E,B16004_057E,B16004_061E,B16004_062E,B16004_066E,B16004_067E,state,county,tract,block group,poverty_ratio_sum,over_75_sum,total_minority_non_hispanic,total_minority_hispanic,total_minority,do_not_speak_english_very_well
"Block Group 2, Census Tract 1101.07, Orange County, Virginia",511371101072,1924,212,42,0,0,37,37,0,154,9,0,1918,1671,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,137,110107,2,254,237,247,0,247,0
"Block Group 3, Census Tract 1101.07, Orange County, Virginia",511371101073,1971,0,0,0,84,43,114,47,39,96,0,1893,1477,78,78,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,51,137,110107,3,84,339,416,0,416,65
"Block Group 1, Census Tract 1101.08, Orange County, Virginia",511371101081,2593,0,28,0,0,26,29,0,64,28,0,2339,2228,254,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,137,110108,1,28,147,111,170,281,0
"Block Group 2, Census Tract 1101.08, Orange County, Virginia",511371101082,1748,783,44,0,0,24,0,0,7,27,0,1713,908,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,137,110108,2,827,58,805,35,840,0
"Block Group 3, Census Tract 1101.08, Orange County, Virginia",511371101083,1783,24,0,121,53,28,27,28,29,0,120,1783,1654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,51,137,110108,3,198,232,129,0,129,42
"Block Group 1, Census Tract 1102, Orange County, Virginia",511371102001,1563,53,0,154,98,11,20,2,36,21,14,1563,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,137,110200,1,305,104,199,0,199,0
"Block Group 2, Census Tract 1102, Orange County, Virginia",511371102002,3671,24,626,342,110,13,61,7,38,124,80,3666,2203,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,51,137,110200,2,1102,323,1463,0,1463,5
"Block Group 1, Census Tract 1103.01, Orange County, Virginia",511371103011,1678,0,118,0,37,0,0,0,0,0,14,1505,1005,173,9,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,137,110301,1,155,14,500,164,664,21
"Block Group 2, Census Tract 1103.01, Orange County, Virginia",511371103012,2229,206,244,146,89,46,25,12,46,40,42,2085,1556,144,127,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,137,110301,2,685,211,529,17,546,9
"Block Group 1, Census Tract 1103.02, Orange County, Virginia",511371103021,1277,40,45,24,0,26,0,8,32,7,0,1215,817,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,51,137,110302,1,109,73,398,0,398,11
"Block Group 2, Census Tract 1103.02, Orange County, Virginia",511371103022,2183,13,482,56,42,31,59,48,67,54,16,2183,2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,137,110302,2,593,275,138,0,138,0
"Block Group 1, Census Tract 301, Page County, Virginia",511390301001,833,35,65,195,0,0,0,0,20,0,30,771,696,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,139,30100,1,295,50,75,62,137,0
"Block Group 2, Census Tract 301, Page County, Virginia",511390301002,815,4,83,0,0,33,27,0,9,14,0,815,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,139,30100,2,87,83,49,0,49,0
"Block Group 3, Census Tract 301, Page County, Virginia",511390301003,1021,7,27,0,26,28,11,0,28,12,87,1021,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,139,30100,3,60,166,17,0,17,0
"Block Group 1, Census Tract 302, Page County, Virginia",511390302001,1200,20,204,6,55,17,0,21,29,7,0,1200,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,139,30200,1,285,74,179,0,179,0
"Block Group 2, Census Tract 302, Page County, Virginia",511390302002,1601,34,169,0,0,13,18,0,52,44,26,1543,1496,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,139,30200,2,203,153,47,58,105,0
"Block Group 3, Census Tract 302, Page County, Virginia",511390302003,1076,9,13,14,74,32,20,126,27,43,50,1076,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,139,30200,3,110,298,91,0,91,0
"Block Group 4, Census Tract 302, Page County, Virginia",511390302004,807,20,37,71,0,0,0,0,3,6,0,807,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,139,30200,4,128,9,41,0,41,0
"Block Group 1, Census Tract 303, Page County, Virginia",511390303001,1210,36,0,0,4,0,0,0,26,4,0,1176,1068,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,139,30300,1,40,30,108,0,108,0
"Block Group 2, Census Tract 303, Page County, Virginia",511390303002,1316,107,91,0,95,37,0,0,13,0,0,1316,1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,139,30300,2,293,50,71,0,71,0
"Block Group 3, Census Tract 303, Page County, Virginia",511390303003,1564,35,56,136,50,86,0,0,44,15,19,1564,1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,139,30300,3,277,164,108,0,108,0
"Block Group 4, Census Tract 303, Page County, Virginia",511390303004,809,137,0,39,41,26,22,0,17,70,17,809,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,139,30300,4,217,152,0,0,0,0
"Block Group 1, Census Tract 304.01, Page County, Virginia",511390304011,1010,4,54,25,114,17,69,0,38,11,0,1009,993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,139,30401,1,197,135,16,1,17,0
"Block Group 2, Census Tract 304.01, Page County, Virginia",511390304012,830,126,68,73,69,17,0,17,15,75,13,830,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,139,30401,2,336,137,30,0,30,0
"Block Group 1, Census Tract 304.02, Page County, Virginia",511390304021,1912,15,21,114,25,15,8,27,8,5,14,1907,1833,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,139,30402,1,175,77,74,5,79,0
"Block Group 2, Census Tract 304.02, Page County, Virginia",511390304022,1436,162,139,64,102,14,27,6,31,13,7,1430,1430,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,139,30402,2,467,98,0,0,0,0
"Block Group 3, Census Tract 304.02, Page County, Virginia",511390304023,963,35,164,84,9,20,0,5,27,4,0,955,947,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,139,30402,3,292,56,8,7,15,0
"Block Group 1, Census Tract 305, Page County, Virginia",511390305001,835,215,28,11,0,21,0,0,26,0,0,835,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,139,30500,1,254,47,0,0,0,0
"Block Group 2, Census Tract 305, Page County, Virginia",511390305002,878,0,17,0,148,23,0,0,31,0,13,766,766,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,139,30500,2,165,67,0,0,0,0
"Block Group 3, Census Tract 305, Page County, Virginia",511390305003,735,27,9,0,27,0,0,0,14,0,0,735,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,139,30500,3,63,14,0,0,0,0
"Block Group 4, Census Tract 305, Page County, Virginia",511390305004,1613,37,297,61,216,23,28,17,31,20,10,1590,1420,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,139,30500,4,611,129,170,23,193,0
"Block Group 5, Census Tract 305, Page County, Virginia",511390305005,1270,7,290,0,19,6,12,0,18,4,10,1053,982,217,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,139,30500,5,316,50,71,217,288,21
"Block Group 1, Census Tract 301.01, Patrick County, Virginia",511410301011,1263,36,58,44,0,37,77,0,34,57,0,1065,1040,198,86,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,141,30101,1,138,205,25,112,137,9
"Block Group 2, Census Tract 301.01, Patrick County, Virginia",511410301012,1283,25,105,0,18,30,0,0,50,0,0,1283,1201,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,141,30101,2,148,80,82,0,82,39
"Block Group 1, Census Tract 301.02, Patrick County, Virginia",511410301021,669,0,0,10,53,8,0,36,50,0,0,669,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,141,30102,1,63,94,82,0,82,0
"Block Group 2, Census Tract 301.02, Patrick County, Virginia",511410301022,439,26,16,40,0,26,3,0,40,0,0,439,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,141,30102,2,82,69,120,0,120,0
"Block Group 3, Census Tract 301.02, Patrick County, Virginia",511410301023,783,85,59,73,36,15,0,2,12,7,46,727,645,56,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,141,30102,3,253,82,82,25,107,0
"Block Group 1, Census Tract 302.01, Patrick County, Virginia",511410302011,910,160,13,0,0,28,52,0,0,13,0,910,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,141,30201,1,173,93,84,0,84,0
"Block Group 2, Census Tract 302.01, Patrick County, Virginia",511410302012,1200,187,21,0,10,18,24,23,47,0,33,1174,1104,26,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,141,30201,2,218,145,70,26,96,26
"Block Group 3, Census Tract 302.01, Patrick County, Virginia",511410302013,670,201,36,0,0,9,41,13,39,25,11,610,590,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,141,30201,3,237,138,20,0,20,0
"Block Group 1, Census Tract 302.02, Patrick County, Virginia",511410302021,443,37,0,107,0,17,16,20,27,38,69,443,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,141,30202,1,144,187,0,0,0,0
"Block Group 2, Census Tract 302.02, Patrick County, Virginia",511410302022,896,5,33,55,10,27,22,0,21,3,14,896,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,141,30202,2,103,87,11,0,11,0
"Block Group 3, Census Tract 302.02, Patrick County, Virginia",511410302023,1413,62,36,10,231,80,28,0,121,0,10,1413,1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,141,30202,3,339,239,28,0,28,0
"Block Group 1, Census Tract 303.01, Patrick County, Virginia",511410303011,1214,0,69,11,36,7,33,36,34,45,102,1182,978,32,10,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,51,141,30301,1,116,257,204,22,226,22
"Block Group 2, Census Tract 303.01, Patrick County, Virginia",511410303012,1372,48,100,59,134,25,21,0,14,0,7,1372,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,141,30301,2,341,67,47,0,47,0
"Block Group 3, Census Tract 303.01, Patrick County, Virginia",511410303013,733,30,47,19,28,0,25,0,0,4,12,697,666,36,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,141,30301,3,124,41,31,29,60,8
"Block Group 1, Census Tract 303.02, Patrick County, Virginia",511410303021,1358,0,131,30,130,17,0,15,7,7,7,1358,1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,141,30302,1,291,53,20,0,20,0
"Block Group 2, Census Tract 303.02, Patrick County, Virginia",511410303022,1705,10,66,190,27,25,0,0,67,31,12,1664,1493,41,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,141,30302,2,293,135,171,41,212,14
"Block Group 3, Census Tract 303.02, Patrick County, Virginia",511410303023,1310,53,106,14,65,17,0,0,44,0,8,1177,999,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,141,30302,3,238,69,178,0,178,0
"Block Group 1, Census Tract 101, Pittsylvania County, Virginia",511430101001,773,125,34,9,8,34,8,0,9,12,8,751,321,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,10100,1,176,71,430,0,430,0
"Block Group 2, Census Tract 101, Pittsylvania County, Virginia",511430101002,1412,56,67,108,137,28,27,0,17,28,8,1401,1228,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,51,143,10100,2,368,108,173,0,173,11
"Block Group 3, Census Tract 101, Pittsylvania County, Virginia",511430101003,1590,227,72,61,109,47,35,20,60,82,20,1568,1341,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,10100,3,469,264,227,0,227,0
"Block Group 1, Census Tract 102, Pittsylvania County, Virginia",511430102001,914,18,54,46,216,9,20,0,27,0,9,901,727,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,10200,1,334,65,174,13,187,0
"Block Group 2, Census Tract 102, Pittsylvania County, Virginia",511430102002,1873,103,276,232,116,21,22,13,21,72,37,1789,1409,84,27,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,10200,2,727,186,380,57,437,10
"Block Group 3, Census Tract 102, Pittsylvania County, Virginia",511430102003,1568,69,179,67,136,9,33,0,71,13,18,1568,1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,10200,3,451,144,384,0,384,0
"Block Group 1, Census Tract 103.01, Pittsylvania County, Virginia",511430103011,1312,19,114,305,56,27,116,0,38,0,37,1312,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,10301,1,494,218,252,0,252,0
"Block Group 1, Census Tract 103.02, Pittsylvania County, Virginia",511430103021,1387,206,252,41,95,54,32,17,56,17,64,1387,1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,10302,1,594,240,353,0,353,0
"Block Group 2, Census Tract 103.02, Pittsylvania County, Virginia",511430103022,820,59,107,0,22,0,0,0,0,0,0,820,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,10302,2,188,0,107,0,107,0
"Block Group 3, Census Tract 103.02, Pittsylvania County, Virginia",511430103023,569,7,29,66,105,5,0,0,0,0,0,569,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,10302,3,207,5,82,0,82,0
"Block Group 1, Census Tract 104, Pittsylvania County, Virginia",511430104001,1024,3,240,267,115,57,0,0,17,8,28,1023,936,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,10400,1,625,110,87,0,87,1
"Block Group 2, Census Tract 104, Pittsylvania County, Virginia",511430104002,992,26,44,38,136,63,0,0,7,8,0,992,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,10400,2,244,78,303,0,303,0
"Block Group 3, Census Tract 104, Pittsylvania County, Virginia",511430104003,1129,144,55,0,8,5,0,0,0,34,9,1121,631,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,10400,3,207,48,490,8,498,0
"Block Group 4, Census Tract 104, Pittsylvania County, Virginia",511430104004,766,30,189,22,61,51,101,0,54,88,6,766,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,10400,4,302,300,150,0,150,0
"Block Group 1, Census Tract 105, Pittsylvania County, Virginia",511430105001,735,98,0,19,0,31,13,35,96,81,0,735,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,10500,1,117,256,315,0,315,0
"Block Group 2, Census Tract 105, Pittsylvania County, Virginia",511430105002,1975,153,202,217,52,21,16,12,48,16,46,1962,1529,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,10500,2,624,159,433,0,433,0
"Block Group 3, Census Tract 105, Pittsylvania County, Virginia",511430105003,2891,40,148,121,40,18,0,0,87,0,32,2744,1612,147,62,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,10500,3,349,137,1132,85,1217,14
"Block Group 1, Census Tract 106, Pittsylvania County, Virginia",511430106001,1199,80,266,196,62,48,9,27,53,32,49,1199,789,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,10600,1,604,218,410,0,410,8
"Block Group 2, Census Tract 106, Pittsylvania County, Virginia",511430106002,971,4,151,0,31,18,18,21,35,20,67,962,710,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,10600,2,186,179,252,0,252,0
"Block Group 3, Census Tract 106, Pittsylvania County, Virginia",511430106003,549,15,44,57,9,0,0,0,0,10,5,535,414,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,10600,3,125,15,121,14,135,0
"Block Group 1, Census Tract 107, Pittsylvania County, Virginia",511430107001,837,10,43,273,25,10,23,4,15,13,10,733,198,104,26,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,10700,1,351,75,535,78,613,9
"Block Group 2, Census Tract 107, Pittsylvania County, Virginia",511430107002,805,108,71,17,24,55,7,0,51,24,0,782,591,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,10700,2,220,137,191,14,205,0
"Block Group 1, Census Tract 108.01, Pittsylvania County, Virginia",511430108011,1200,78,50,64,8,0,7,16,33,22,13,1191,689,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,10801,1,200,91,502,0,502,0
"Block Group 2, Census Tract 108.01, Pittsylvania County, Virginia",511430108012,867,23,51,6,7,9,27,6,27,0,27,867,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,10801,2,87,96,338,0,338,0
"Block Group 1, Census Tract 108.03, Pittsylvania County, Virginia",511430108031,1073,24,215,23,0,27,0,0,16,0,0,1073,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,10803,1,262,43,174,0,174,0
"Block Group 2, Census Tract 108.03, Pittsylvania County, Virginia",511430108032,729,0,0,67,20,9,24,0,10,0,16,558,504,171,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,10803,2,87,59,54,171,225,38
"Block Group 3, Census Tract 108.03, Pittsylvania County, Virginia",511430108033,1182,0,338,0,19,53,0,0,0,0,0,1151,913,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,10803,3,357,53,238,0,238,0
"Block Group 1, Census Tract 108.04, Pittsylvania County, Virginia",511430108041,1215,30,43,2,53,39,21,18,44,0,0,1212,1160,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,10804,1,128,122,52,0,52,3
"Block Group 2, Census Tract 108.04, Pittsylvania County, Virginia",511430108042,1389,22,57,184,17,37,0,0,57,13,21,1389,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,10804,2,280,128,193,0,193,0
"Block Group 1, Census Tract 109, Pittsylvania County, Virginia",511430109001,1231,9,14,7,115,13,5,0,22,0,0,1221,1006,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,10900,1,145,40,215,0,215,0
"Block Group 2, Census Tract 109, Pittsylvania County, Virginia",511430109002,1920,133,76,124,68,78,0,41,41,71,10,1679,1410,241,25,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,10900,2,401,241,269,216,485,39
"Block Group 1, Census Tract 110.01, Pittsylvania County, Virginia",511430110011,796,0,40,34,76,9,7,20,9,27,29,796,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,11001,1,150,101,76,0,76,0
"Block Group 2, Census Tract 110.01, Pittsylvania County, Virginia",511430110012,856,34,59,19,32,0,37,8,0,30,8,856,779,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,11001,2,144,83,77,0,77,25
"Block Group 3, Census Tract 110.01, Pittsylvania County, Virginia",511430110013,1416,33,248,188,8,21,0,8,14,55,5,1227,968,189,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,11001,3,477,103,259,189,448,108
"Block Group 4, Census Tract 110.01, Pittsylvania County, Virginia",511430110014,1213,164,59,207,52,15,29,0,12,0,12,1142,700,71,71,10,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,11001,4,482,68,442,0,442,21
"Block Group 1, Census Tract 110.02, Pittsylvania County, Virginia",511430110021,1462,68,273,60,17,17,18,9,30,38,36,1441,1144,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,11002,1,418,148,297,0,297,0
"Block Group 2, Census Tract 110.02, Pittsylvania County, Virginia",511430110022,1250,49,43,0,37,67,18,18,14,22,18,1217,959,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,11002,2,129,157,258,33,291,0
"Block Group 3, Census Tract 110.02, Pittsylvania County, Virginia",511430110023,1281,8,120,7,200,34,0,0,21,8,17,1218,1128,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,11002,3,335,80,90,0,90,0
"Block Group 1, Census Tract 111, Pittsylvania County, Virginia",511430111001,1369,23,111,43,68,12,14,0,19,0,9,1261,1086,108,67,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,11100,1,245,54,175,41,216,11
"Block Group 2, Census Tract 111, Pittsylvania County, Virginia",511430111002,1146,57,115,34,7,53,0,10,15,12,17,1146,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,143,11100,2,213,107,520,0,520,0
"Block Group 1, Census Tract 112, Pittsylvania County, Virginia",511430112001,966,48,312,35,0,6,0,8,8,17,0,913,897,53,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,51,143,11200,1,395,39,16,11,27,10
